citation_id,virus strain,genus,pipiens_complex? ,(sub)species,ecotype,species_id,reasoning_species_id,experiment_id,experiment_distinguisher,distinguisher_value,figure,way of infection,virus titer,quantity,temperature,sample size,dpi,trait,prediction infected,index,extraction_note,food,blood_source,humidity,photoperiod (L:D),mosquito_origin,location_collect,time_in_lab,lab_origin,pre_experiment_setup,Notes
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,14,5 to 10,7,0,,12,,6% sucrose,Two-day-old chicks,50-75%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,14,5 to 10,8,0.100874133,,12,,6% sucrose,Two-day-old chicks,50-75%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,14,5 to 10,10,0,,12,,6% sucrose,Two-day-old chicks,50-75%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,14,5 to 10,14,0,,12,,6% sucrose,Two-day-old chicks,50-75%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,14,5 to 10,17,0.197953973,,12,,6% sucrose,Two-day-old chicks,50-75%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,14,5 to 10,22,0.101910476,,12,,6% sucrose,Two-day-old chicks,50-75%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,14,5 to 10,24,0.112144743,,12,,6% sucrose,Two-day-old chicks,50-75%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,14,5 to 10,29,0.101012312,,12,,6% sucrose,Two-day-old chicks,50-75%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,14,5 to 10,36,0.600821189,,12,,6% sucrose,Two-day-old chicks,50-75%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,14,3 to 10,43,0.797757969,,12,,6% sucrose,Two-day-old chicks,50-75%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,14,3 to 10,49,0.40180121,,12,,6% sucrose,Two-day-old chicks,50-75%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,14,3 to 10,56,0.747651518,,12,,6% sucrose,Two-day-old chicks,50-75%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,14,3 to 10,58,1,,12,,6% sucrose,Two-day-old chicks,50-75%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,14,3 to 10,65,0.603002016,,12,,6% sucrose,Two-day-old chicks,50-75%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,14,3 to 10,79,1,,12,,6% sucrose,Two-day-old chicks,50-75%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,14,3 to 10,90,1,,12,,6% sucrose,Two-day-old chicks,50-75%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,14,3 to 10,99,0.33505469,,12,,6% sucrose,Two-day-old chicks,50-75%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,14,3 to 10,114,1,,12,,6% sucrose,Two-day-old chicks,50-75%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Reisen_2006,NY99,Culex,no,NA,NA,Ctar,unambigious,4,NA,NA,Figure 4 ,feeding on viremic birds,8.6 log10 plaque-forming units (PFU)/ml,percentage transmitting of infected,30,7,2,0,,13,Raw data shared by authors,10% sucrose,"house sparrows, Passer domesticus, and house Þnches, Carpodacus mexicanus, on 2 to 3 dpi and white-crowned sparrows (Zonotrichia leucophrys) that produced a consistent high titered viremia",NA,18:6,lab,NA,since 2002,"Kern County, California",females reared in an insectary at 22-24°C and a photoperiod of 18:6 (L:D) h were held until 3Ð5 d of age and then were offered a restrained passeriform bird for 1 to 2 h during the birdsÕ peak viremia period,
Reisen_2006,NY99,Culex,no,NA,NA,Ctar,unambigious,4,NA,NA,Figure 4 ,feeding on viremic birds,8.6 log10 plaque-forming units (PFU)/ml,percentage transmitting of infected,30,16,5,0.0625,,13,Raw data shared by authors,10% sucrose,"house sparrows, Passer domesticus, and house Þnches, Carpodacus mexicanus, on 2 to 3 dpi and white-crowned sparrows (Zonotrichia leucophrys) that produced a consistent high titered viremia",NA,18:6,lab,NA,since 2002,"Kern County, California",females reared in an insectary at 22-24°C and a photoperiod of 18:6 (L:D) h were held until 3Ð5 d of age and then were offered a restrained passeriform bird for 1 to 2 h during the birdsÕ peak viremia period,
Reisen_2006,NY99,Culex,no,NA,NA,Ctar,unambigious,4,NA,NA,Figure 4 ,feeding on viremic birds,8.6 log10 plaque-forming units (PFU)/ml,percentage transmitting of infected,30,20,7,0.6,,13,Raw data shared by authors,10% sucrose,"house sparrows, Passer domesticus, and house Þnches, Carpodacus mexicanus, on 2 to 3 dpi and white-crowned sparrows (Zonotrichia leucophrys) that produced a consistent high titered viremia",NA,18:6,lab,NA,since 2002,"Kern County, California",females reared in an insectary at 22-24°C and a photoperiod of 18:6 (L:D) h were held until 3Ð5 d of age and then were offered a restrained passeriform bird for 1 to 2 h during the birdsÕ peak viremia period,
Reisen_2006,NY99,Culex,no,NA,NA,Ctar,unambigious,4,NA,NA,Figure 4 ,feeding on viremic birds,8.6 log10 plaque-forming units (PFU)/ml,percentage transmitting of infected,30,20,9,0.85,,13,Raw data shared by authors,10% sucrose,"house sparrows, Passer domesticus, and house Þnches, Carpodacus mexicanus, on 2 to 3 dpi and white-crowned sparrows (Zonotrichia leucophrys) that produced a consistent high titered viremia",NA,18:6,lab,NA,since 2002,"Kern County, California",females reared in an insectary at 22-24°C and a photoperiod of 18:6 (L:D) h were held until 3Ð5 d of age and then were offered a restrained passeriform bird for 1 to 2 h during the birdsÕ peak viremia period,
Reisen_2006,NY99,Culex,no,NA,NA,Ctar,unambigious,4,NA,NA,Figure 4 ,feeding on viremic birds,8.6 log10 plaque-forming units (PFU)/ml,percentage transmitting of infected,30,4,12,0.75,,13,Raw data shared by authors,10% sucrose,"house sparrows, Passer domesticus, and house Þnches, Carpodacus mexicanus, on 2 to 3 dpi and white-crowned sparrows (Zonotrichia leucophrys) that produced a consistent high titered viremia",NA,18:6,lab,NA,since 2002,"Kern County, California",females reared in an insectary at 22-24°C and a photoperiod of 18:6 (L:D) h were held until 3Ð5 d of age and then were offered a restrained passeriform bird for 1 to 2 h during the birdsÕ peak viremia period,
Reisen_2006,NY99,Culex,no,NA,NA,Ctar,unambigious,4,NA,NA,Figure 4 ,feeding on viremic birds,8.6 log10 plaque-forming units (PFU)/ml,percentage transmitting of infected,30,4,14,0.75,,13,Raw data shared by authors,10% sucrose,"house sparrows, Passer domesticus, and house Þnches, Carpodacus mexicanus, on 2 to 3 dpi and white-crowned sparrows (Zonotrichia leucophrys) that produced a consistent high titered viremia",NA,18:6,lab,NA,since 2002,"Kern County, California",females reared in an insectary at 22-24°C and a photoperiod of 18:6 (L:D) h were held until 3Ð5 d of age and then were offered a restrained passeriform bird for 1 to 2 h during the birdsÕ peak viremia period,
Reisen_2006,NY99,Culex,no,NA,NA,Ctar,unambigious,4,NA,NA,Figure 4 ,feeding on viremic birds,8.6 log10 plaque-forming units (PFU)/ml,percentage transmitting of infected,26,6,3,0,,14,Raw data shared by authors,10% sucrose,"house sparrows, Passer domesticus, and house Þnches, Carpodacus mexicanus, on 2 to 3 dpi and white-crowned sparrows (Zonotrichia leucophrys) that produced a consistent high titered viremia",NA,18:6,lab,NA,since 2002,"Kern County, California",females reared in an insectary at 22-24°C and a photoperiod of 18:6 (L:D) h were held until 3Ð5 d of age and then were offered a restrained passeriform bird for 1 to 2 h during the birdsÕ peak viremia period,
Reisen_2006,NY99,Culex,no,NA,NA,Ctar,unambigious,4,NA,NA,Figure 4 ,feeding on viremic birds,8.6 log10 plaque-forming units (PFU)/ml,percentage transmitting of infected,26,20,5,0.1,,14,Raw data shared by authors,10% sucrose,"house sparrows, Passer domesticus, and house Þnches, Carpodacus mexicanus, on 2 to 3 dpi and white-crowned sparrows (Zonotrichia leucophrys) that produced a consistent high titered viremia",NA,18:6,lab,NA,since 2002,"Kern County, California",females reared in an insectary at 22-24°C and a photoperiod of 18:6 (L:D) h were held until 3Ð5 d of age and then were offered a restrained passeriform bird for 1 to 2 h during the birdsÕ peak viremia period,
Reisen_2006,NY99,Culex,no,NA,NA,Ctar,unambigious,4,NA,NA,Figure 4 ,feeding on viremic birds,8.6 log10 plaque-forming units (PFU)/ml,percentage transmitting of infected,26,20,7,0.15,,14,Raw data shared by authors,10% sucrose,"house sparrows, Passer domesticus, and house Þnches, Carpodacus mexicanus, on 2 to 3 dpi and white-crowned sparrows (Zonotrichia leucophrys) that produced a consistent high titered viremia",NA,18:6,lab,NA,since 2002,"Kern County, California",females reared in an insectary at 22-24°C and a photoperiod of 18:6 (L:D) h were held until 3Ð5 d of age and then were offered a restrained passeriform bird for 1 to 2 h during the birdsÕ peak viremia period,
Reisen_2006,NY99,Culex,no,NA,NA,Ctar,unambigious,4,NA,NA,Figure 4 ,feeding on viremic birds,8.6 log10 plaque-forming units (PFU)/ml,percentage transmitting of infected,26,26,9,0.423,,14,Raw data shared by authors,10% sucrose,"house sparrows, Passer domesticus, and house Þnches, Carpodacus mexicanus, on 2 to 3 dpi and white-crowned sparrows (Zonotrichia leucophrys) that produced a consistent high titered viremia",NA,18:6,lab,NA,since 2002,"Kern County, California",females reared in an insectary at 22-24°C and a photoperiod of 18:6 (L:D) h were held until 3Ð5 d of age and then were offered a restrained passeriform bird for 1 to 2 h during the birdsÕ peak viremia period,
Reisen_2006,NY99,Culex,no,NA,NA,Ctar,unambigious,4,NA,NA,Figure 4 ,feeding on viremic birds,8.6 log10 plaque-forming units (PFU)/ml,percentage transmitting of infected,26,19,12,0.789,,14,Raw data shared by authors,10% sucrose,"house sparrows, Passer domesticus, and house Þnches, Carpodacus mexicanus, on 2 to 3 dpi and white-crowned sparrows (Zonotrichia leucophrys) that produced a consistent high titered viremia",NA,18:6,lab,NA,since 2002,"Kern County, California",females reared in an insectary at 22-24°C and a photoperiod of 18:6 (L:D) h were held until 3Ð5 d of age and then were offered a restrained passeriform bird for 1 to 2 h during the birdsÕ peak viremia period,
Reisen_2006,NY99,Culex,no,NA,NA,Ctar,unambigious,4,NA,NA,Figure 4 ,feeding on viremic birds,8.6 log10 plaque-forming units (PFU)/ml,percentage transmitting of infected,26,13,14,0.462,,14,Raw data shared by authors,10% sucrose,"house sparrows, Passer domesticus, and house Þnches, Carpodacus mexicanus, on 2 to 3 dpi and white-crowned sparrows (Zonotrichia leucophrys) that produced a consistent high titered viremia",NA,18:6,lab,NA,since 2002,"Kern County, California",females reared in an insectary at 22-24°C and a photoperiod of 18:6 (L:D) h were held until 3Ð5 d of age and then were offered a restrained passeriform bird for 1 to 2 h during the birdsÕ peak viremia period,
Reisen_2006,NY99,Culex,no,NA,NA,Ctar,unambigious,4,NA,NA,Figure 4 ,feeding on viremic birds,8.6 log10 plaque-forming units (PFU)/ml,percentage transmitting of infected,26,10,16,0.9,,14,Raw data shared by authors,10% sucrose,"house sparrows, Passer domesticus, and house Þnches, Carpodacus mexicanus, on 2 to 3 dpi and white-crowned sparrows (Zonotrichia leucophrys) that produced a consistent high titered viremia",NA,18:6,lab,NA,since 2002,"Kern County, California",females reared in an insectary at 22-24°C and a photoperiod of 18:6 (L:D) h were held until 3Ð5 d of age and then were offered a restrained passeriform bird for 1 to 2 h during the birdsÕ peak viremia period,
Reisen_2006,NY99,Culex,no,NA,NA,Ctar,unambigious,4,NA,NA,Figure 4 ,feeding on viremic birds,8.6 log10 plaque-forming units (PFU)/ml,percentage transmitting of infected,22,8,5,0,,15,Raw data shared by authors,10% sucrose,"house sparrows, Passer domesticus, and house Þnches, Carpodacus mexicanus, on 2 to 3 dpi and white-crowned sparrows (Zonotrichia leucophrys) that produced a consistent high titered viremia",NA,18:6,lab,NA,since 2002,"Kern County, California",females reared in an insectary at 22-24°C and a photoperiod of 18:6 (L:D) h were held until 3Ð5 d of age and then were offered a restrained passeriform bird for 1 to 2 h during the birdsÕ peak viremia period,
Reisen_2006,NY99,Culex,no,NA,NA,Ctar,unambigious,4,NA,NA,Figure 4 ,feeding on viremic birds,8.6 log10 plaque-forming units (PFU)/ml,percentage transmitting of infected,22,12,7,0,,15,Raw data shared by authors,10% sucrose,"house sparrows, Passer domesticus, and house Þnches, Carpodacus mexicanus, on 2 to 3 dpi and white-crowned sparrows (Zonotrichia leucophrys) that produced a consistent high titered viremia",NA,18:6,lab,NA,since 2002,"Kern County, California",females reared in an insectary at 22-24°C and a photoperiod of 18:6 (L:D) h were held until 3Ð5 d of age and then were offered a restrained passeriform bird for 1 to 2 h during the birdsÕ peak viremia period,
Reisen_2006,NY99,Culex,no,NA,NA,Ctar,unambigious,4,NA,NA,Figure 4 ,feeding on viremic birds,8.6 log10 plaque-forming units (PFU)/ml,percentage transmitting of infected,22,9,9,0,,15,Raw data shared by authors,10% sucrose,"house sparrows, Passer domesticus, and house Þnches, Carpodacus mexicanus, on 2 to 3 dpi and white-crowned sparrows (Zonotrichia leucophrys) that produced a consistent high titered viremia",NA,18:6,lab,NA,since 2002,"Kern County, California",females reared in an insectary at 22-24°C and a photoperiod of 18:6 (L:D) h were held until 3Ð5 d of age and then were offered a restrained passeriform bird for 1 to 2 h during the birdsÕ peak viremia period,
Reisen_2006,NY99,Culex,no,NA,NA,Ctar,unambigious,4,NA,NA,Figure 4 ,feeding on viremic birds,8.6 log10 plaque-forming units (PFU)/ml,percentage transmitting of infected,22,9,12,0,,15,Raw data shared by authors,10% sucrose,"house sparrows, Passer domesticus, and house Þnches, Carpodacus mexicanus, on 2 to 3 dpi and white-crowned sparrows (Zonotrichia leucophrys) that produced a consistent high titered viremia",NA,18:6,lab,NA,since 2002,"Kern County, California",females reared in an insectary at 22-24°C and a photoperiod of 18:6 (L:D) h were held until 3Ð5 d of age and then were offered a restrained passeriform bird for 1 to 2 h during the birdsÕ peak viremia period,
Reisen_2006,NY99,Culex,no,NA,NA,Ctar,unambigious,4,NA,NA,Figure 4 ,feeding on viremic birds,8.6 log10 plaque-forming units (PFU)/ml,percentage transmitting of infected,22,20,14,0.25,,15,Raw data shared by authors,10% sucrose,"house sparrows, Passer domesticus, and house Þnches, Carpodacus mexicanus, on 2 to 3 dpi and white-crowned sparrows (Zonotrichia leucophrys) that produced a consistent high titered viremia",NA,18:6,lab,NA,since 2002,"Kern County, California",females reared in an insectary at 22-24°C and a photoperiod of 18:6 (L:D) h were held until 3Ð5 d of age and then were offered a restrained passeriform bird for 1 to 2 h during the birdsÕ peak viremia period,
Reisen_2006,NY99,Culex,no,NA,NA,Ctar,unambigious,4,NA,NA,Figure 4 ,feeding on viremic birds,8.6 log10 plaque-forming units (PFU)/ml,percentage transmitting of infected,22,17,17,0.588,,15,Raw data shared by authors,10% sucrose,"house sparrows, Passer domesticus, and house Þnches, Carpodacus mexicanus, on 2 to 3 dpi and white-crowned sparrows (Zonotrichia leucophrys) that produced a consistent high titered viremia",NA,18:6,lab,NA,since 2002,"Kern County, California",females reared in an insectary at 22-24°C and a photoperiod of 18:6 (L:D) h were held until 3Ð5 d of age and then were offered a restrained passeriform bird for 1 to 2 h during the birdsÕ peak viremia period,
Reisen_2006,NY99,Culex,no,NA,NA,Ctar,unambigious,4,NA,NA,Figure 4 ,feeding on viremic birds,8.6 log10 plaque-forming units (PFU)/ml,percentage transmitting of infected,22,21,19,0.81,,15,Raw data shared by authors,10% sucrose,"house sparrows, Passer domesticus, and house Þnches, Carpodacus mexicanus, on 2 to 3 dpi and white-crowned sparrows (Zonotrichia leucophrys) that produced a consistent high titered viremia",NA,18:6,lab,NA,since 2002,"Kern County, California",females reared in an insectary at 22-24°C and a photoperiod of 18:6 (L:D) h were held until 3Ð5 d of age and then were offered a restrained passeriform bird for 1 to 2 h during the birdsÕ peak viremia period,
Reisen_2006,NY99,Culex,no,NA,NA,Ctar,unambigious,4,NA,NA,Figure 4 ,feeding on viremic birds,8.6 log10 plaque-forming units (PFU)/ml,percentage transmitting of infected,18,5,5,0,,16,Raw data shared by authors,10% sucrose,"house sparrows, Passer domesticus, and house Þnches, Carpodacus mexicanus, on 2 to 3 dpi and white-crowned sparrows (Zonotrichia leucophrys) that produced a consistent high titered viremia",NA,18:6,lab,NA,since 2002,"Kern County, California",females reared in an insectary at 22-24°C and a photoperiod of 18:6 (L:D) h were held until 3Ð5 d of age and then were offered a restrained passeriform bird for 1 to 2 h during the birdsÕ peak viremia period,
Reisen_2006,NY99,Culex,no,NA,NA,Ctar,unambigious,4,NA,NA,Figure 4 ,feeding on viremic birds,8.6 log10 plaque-forming units (PFU)/ml,percentage transmitting of infected,18,13,9,0,,16,Raw data shared by authors,10% sucrose,"house sparrows, Passer domesticus, and house Þnches, Carpodacus mexicanus, on 2 to 3 dpi and white-crowned sparrows (Zonotrichia leucophrys) that produced a consistent high titered viremia",NA,18:6,lab,NA,since 2002,"Kern County, California",females reared in an insectary at 22-24°C and a photoperiod of 18:6 (L:D) h were held until 3Ð5 d of age and then were offered a restrained passeriform bird for 1 to 2 h during the birdsÕ peak viremia period,
Reisen_2006,NY99,Culex,no,NA,NA,Ctar,unambigious,4,NA,NA,Figure 4 ,feeding on viremic birds,8.6 log10 plaque-forming units (PFU)/ml,percentage transmitting of infected,18,16,12,0,,16,Raw data shared by authors,10% sucrose,"house sparrows, Passer domesticus, and house Þnches, Carpodacus mexicanus, on 2 to 3 dpi and white-crowned sparrows (Zonotrichia leucophrys) that produced a consistent high titered viremia",NA,18:6,lab,NA,since 2002,"Kern County, California",females reared in an insectary at 22-24°C and a photoperiod of 18:6 (L:D) h were held until 3Ð5 d of age and then were offered a restrained passeriform bird for 1 to 2 h during the birdsÕ peak viremia period,
Reisen_2006,NY99,Culex,no,NA,NA,Ctar,unambigious,4,NA,NA,Figure 4 ,feeding on viremic birds,8.6 log10 plaque-forming units (PFU)/ml,percentage transmitting of infected,18,20,16,0,,16,Raw data shared by authors,10% sucrose,"house sparrows, Passer domesticus, and house Þnches, Carpodacus mexicanus, on 2 to 3 dpi and white-crowned sparrows (Zonotrichia leucophrys) that produced a consistent high titered viremia",NA,18:6,lab,NA,since 2002,"Kern County, California",females reared in an insectary at 22-24°C and a photoperiod of 18:6 (L:D) h were held until 3Ð5 d of age and then were offered a restrained passeriform bird for 1 to 2 h during the birdsÕ peak viremia period,
Reisen_2006,NY99,Culex,no,NA,NA,Ctar,unambigious,4,NA,NA,Figure 4 ,feeding on viremic birds,8.6 log10 plaque-forming units (PFU)/ml,percentage transmitting of infected,18,20,19,0,,16,Raw data shared by authors,10% sucrose,"house sparrows, Passer domesticus, and house Þnches, Carpodacus mexicanus, on 2 to 3 dpi and white-crowned sparrows (Zonotrichia leucophrys) that produced a consistent high titered viremia",NA,18:6,lab,NA,since 2002,"Kern County, California",females reared in an insectary at 22-24°C and a photoperiod of 18:6 (L:D) h were held until 3Ð5 d of age and then were offered a restrained passeriform bird for 1 to 2 h during the birdsÕ peak viremia period,
Reisen_2006,NY99,Culex,no,NA,NA,Ctar,unambigious,4,NA,NA,Figure 4 ,feeding on viremic birds,8.6 log10 plaque-forming units (PFU)/ml,percentage transmitting of infected,18,18,22,0.056,,16,Raw data shared by authors,10% sucrose,"house sparrows, Passer domesticus, and house Þnches, Carpodacus mexicanus, on 2 to 3 dpi and white-crowned sparrows (Zonotrichia leucophrys) that produced a consistent high titered viremia",NA,18:6,lab,NA,since 2002,"Kern County, California",females reared in an insectary at 22-24°C and a photoperiod of 18:6 (L:D) h were held until 3Ð5 d of age and then were offered a restrained passeriform bird for 1 to 2 h during the birdsÕ peak viremia period,
Reisen_2006,NY99,Culex,no,NA,NA,Ctar,unambigious,4,NA,NA,Figure 4 ,feeding on viremic birds,8.6 log10 plaque-forming units (PFU)/ml,percentage transmitting of infected,18,20,26,0.3,,16,Raw data shared by authors,10% sucrose,"house sparrows, Passer domesticus, and house Þnches, Carpodacus mexicanus, on 2 to 3 dpi and white-crowned sparrows (Zonotrichia leucophrys) that produced a consistent high titered viremia",NA,18:6,lab,NA,since 2002,"Kern County, California",females reared in an insectary at 22-24°C and a photoperiod of 18:6 (L:D) h were held until 3Ð5 d of age and then were offered a restrained passeriform bird for 1 to 2 h during the birdsÕ peak viremia period,
